customer_id,review_text,processed_text,customer_rating,sentiment_label,vader_pred,vader_score,bert_pred_full,bert_confidence_full,sentiment_score
9659,"amazing experience, highly recommend!",amazing experience highly recommend,5,positive,positive,0.7836,positive,0.9405997395515442,1
9660,excellent product! exceeded expectations.,excellent product exceeded expectation,4,positive,positive,0.6114,positive,0.9307136535644531,1
9661,excellent product! exceeded expectations.,excellent product exceeded expectation,4,positive,positive,0.6114,positive,0.9307136535644531,1
9662,very satisfied with the quality.,very satisfied quality,5,positive,positive,0.4754,positive,0.6406426429748535,1
9663,very disappointed with the quality.,very disappointed quality,1,negative,negative,-0.5256,negative,0.47428229451179504,-1
9664,late delivery and poor packaging.,late delivery poor packaging,2,negative,negative,-0.4767,negative,0.5518423318862915,-1
9665,neutral about the quality.,neutral quality,3,neutral,neutral,0.0,neutral,0.40819641947746277,0
9666,late delivery and poor packaging.,late delivery poor packaging,2,negative,negative,-0.4767,negative,0.5518423318862915,-1
9667,very disappointed with the quality.,very disappointed quality,2,negative,negative,-0.5256,negative,0.47428229451179504,-1
9668,great value for money.,great value money,5,positive,positive,0.7579,positive,0.7198184728622437,1
9669,product stopped working after few days.,product stopped working day,1,negative,negative,-0.2263,negative,0.6589389443397522,-1
9670,very disappointed with the quality.,very disappointed quality,1,negative,negative,-0.5256,negative,0.47428229451179504,-1
9671,"product is okay, nothing special.",product okay nothing special,3,neutral,negative,-0.092,neutral,0.8160766959190369,0
9672,neutral about the quality.,neutral quality,3,neutral,neutral,0.0,neutral,0.40819641947746277,0
9673,fast delivery and great packaging.,fast delivery great packaging,5,positive,positive,0.6249,positive,0.7150805592536926,1
9674,neutral about the quality.,neutral quality,3,neutral,neutral,0.0,neutral,0.40819641947746277,0
9675,excellent product! exceeded expectations.,excellent product exceeded expectation,5,positive,positive,0.6114,positive,0.9307136535644531,1
9676,late delivery and poor packaging.,late delivery poor packaging,2,negative,negative,-0.4767,negative,0.5518423318862915,-1
9677,very satisfied with the quality.,very satisfied quality,5,positive,positive,0.4754,positive,0.6406426429748535,1
9678,works fine but could be better.,work fine could better,3,neutral,positive,0.6428,neutral,0.5999695062637329,0
9679,very disappointed with the quality.,very disappointed quality,1,negative,negative,-0.5256,negative,0.47428229451179504,-1
9680,excellent product! exceeded expectations.,excellent product exceeded expectation,5,positive,positive,0.6114,positive,0.9307136535644531,1
9681,product stopped working after few days.,product stopped working day,2,negative,negative,-0.2263,negative,0.6589389443397522,-1
9682,very satisfied with the quality.,very satisfied quality,4,positive,positive,0.4754,positive,0.6406426429748535,1
9683,excellent product! exceeded expectations.,excellent product exceeded expectation,5,positive,positive,0.6114,positive,0.9307136535644531,1
9684,"amazing experience, highly recommend!",amazing experience highly recommend,4,positive,positive,0.7836,positive,0.9405997395515442,1
9685,very disappointed with the quality.,very disappointed quality,2,negative,negative,-0.5256,negative,0.47428229451179504,-1
9686,very disappointed with the quality.,very disappointed quality,2,negative,negative,-0.5256,negative,0.47428229451179504,-1
9687,customer service was unhelpful.,customer service unhelpful,1,negative,neutral,0.0,negative,0.44395899772644043,-1
9688,product stopped working after few days.,product stopped working day,2,negative,negative,-0.2263,negative,0.6589389443397522,-1
9689,works fine but could be better.,work fine could better,3,neutral,positive,0.6428,neutral,0.5999695062637329,0
9690,customer service was unhelpful.,customer service unhelpful,2,negative,neutral,0.0,negative,0.44395899772644043,-1
9691,great value for money.,great value money,5,positive,positive,0.7579,positive,0.7198184728622437,1
9692,"delivery was fine, product is decent.",delivery fine product decent,3,neutral,positive,0.2023,positive,0.48837316036224365,1
9693,"product is okay, nothing special.",product okay nothing special,3,neutral,negative,-0.092,neutral,0.8160766959190369,0
9694,not worth the price.,not worth price,1,negative,negative,-0.1695,negative,0.4591589570045471,-1
9695,excellent product! exceeded expectations.,excellent product exceeded expectation,5,positive,positive,0.6114,positive,0.9307136535644531,1
9696,very satisfied with the quality.,very satisfied quality,5,positive,positive,0.4754,positive,0.6406426429748535,1
9697,excellent product! exceeded expectations.,excellent product exceeded expectation,4,positive,positive,0.6114,positive,0.9307136535644531,1
9698,very satisfied with the quality.,very satisfied quality,5,positive,positive,0.4754,positive,0.6406426429748535,1
9699,great value for money.,great value money,4,positive,positive,0.7579,positive,0.7198184728622437,1
9700,"amazing experience, highly recommend!",amazing experience highly recommend,5,positive,positive,0.7836,positive,0.9405997395515442,1
9701,neutral about the quality.,neutral quality,3,neutral,neutral,0.0,neutral,0.40819641947746277,0
9702,very disappointed with the quality.,very disappointed quality,2,negative,negative,-0.5256,negative,0.47428229451179504,-1
9703,"product is okay, nothing special.",product okay nothing special,3,neutral,negative,-0.092,neutral,0.8160766959190369,0
9704,very satisfied with the quality.,very satisfied quality,4,positive,positive,0.4754,positive,0.6406426429748535,1
9705,excellent product! exceeded expectations.,excellent product exceeded expectation,5,positive,positive,0.6114,positive,0.9307136535644531,1
9706,fast delivery and great packaging.,fast delivery great packaging,5,positive,positive,0.6249,positive,0.7150805592536926,1
9707,very disappointed with the quality.,very disappointed quality,1,negative,negative,-0.5256,negative,0.47428229451179504,-1
9708,"product is okay, nothing special.",product okay nothing special,3,neutral,negative,-0.092,neutral,0.8160766959190369,0
9709,fast delivery and great packaging.,fast delivery great packaging,4,positive,positive,0.6249,positive,0.7150805592536926,1
9710,average experience overall.,average experience overall,3,neutral,neutral,0.0,neutral,0.7137743234634399,0
9711,product stopped working after few days.,product stopped working day,1,negative,negative,-0.2263,negative,0.6589389443397522,-1
9712,not worth the price.,not worth price,1,negative,negative,-0.1695,negative,0.4591589570045471,-1
9713,great value for money.,great value money,4,positive,positive,0.7579,positive,0.7198184728622437,1
9714,very satisfied with the quality.,very satisfied quality,5,positive,positive,0.4754,positive,0.6406426429748535,1
9715,fast delivery and great packaging.,fast delivery great packaging,4,positive,positive,0.6249,positive,0.7150805592536926,1
9716,fast delivery and great packaging.,fast delivery great packaging,4,positive,positive,0.6249,positive,0.7150805592536926,1
9717,"delivery was fine, product is decent.",delivery fine product decent,3,neutral,positive,0.2023,positive,0.48837316036224365,1
9718,"amazing experience, highly recommend!",amazing experience highly recommend,5,positive,positive,0.7836,positive,0.9405997395515442,1
9719,very disappointed with the quality.,very disappointed quality,2,negative,negative,-0.5256,negative,0.47428229451179504,-1
9720,late delivery and poor packaging.,late delivery poor packaging,2,negative,negative,-0.4767,negative,0.5518423318862915,-1
9721,fast delivery and great packaging.,fast delivery great packaging,4,positive,positive,0.6249,positive,0.7150805592536926,1
9722,"amazing experience, highly recommend!",amazing experience highly recommend,4,positive,positive,0.7836,positive,0.9405997395515442,1
9723,very satisfied with the quality.,very satisfied quality,5,positive,positive,0.4754,positive,0.6406426429748535,1
9724,very disappointed with the quality.,very disappointed quality,2,negative,negative,-0.5256,negative,0.47428229451179504,-1
9725,product stopped working after few days.,product stopped working day,1,negative,negative,-0.2263,negative,0.6589389443397522,-1
9726,product stopped working after few days.,product stopped working day,1,negative,negative,-0.2263,negative,0.6589389443397522,-1
9727,very satisfied with the quality.,very satisfied quality,5,positive,positive,0.4754,positive,0.6406426429748535,1
9728,"amazing experience, highly recommend!",amazing experience highly recommend,5,positive,positive,0.7836,positive,0.9405997395515442,1
9729,very satisfied with the quality.,very satisfied quality,4,positive,positive,0.4754,positive,0.6406426429748535,1
9730,not worth the price.,not worth price,1,negative,negative,-0.1695,negative,0.4591589570045471,-1
9731,very satisfied with the quality.,very satisfied quality,4,positive,positive,0.4754,positive,0.6406426429748535,1
9732,fast delivery and great packaging.,fast delivery great packaging,4,positive,positive,0.6249,positive,0.7150805592536926,1
9733,very satisfied with the quality.,very satisfied quality,4,positive,positive,0.4754,positive,0.6406426429748535,1
9734,neutral about the quality.,neutral quality,3,neutral,neutral,0.0,neutral,0.40819641947746277,0
9735,product stopped working after few days.,product stopped working day,1,negative,negative,-0.2263,negative,0.6589389443397522,-1
9736,fast delivery and great packaging.,fast delivery great packaging,5,positive,positive,0.6249,positive,0.7150805592536926,1
9737,neutral about the quality.,neutral quality,3,neutral,neutral,0.0,neutral,0.40819641947746277,0
9738,neutral about the quality.,neutral quality,3,neutral,neutral,0.0,neutral,0.40819641947746277,0
9739,fast delivery and great packaging.,fast delivery great packaging,5,positive,positive,0.6249,positive,0.7150805592536926,1
9740,fast delivery and great packaging.,fast delivery great packaging,4,positive,positive,0.6249,positive,0.7150805592536926,1
9741,very disappointed with the quality.,very disappointed quality,2,negative,negative,-0.5256,negative,0.47428229451179504,-1
9742,excellent product! exceeded expectations.,excellent product exceeded expectation,4,positive,positive,0.6114,positive,0.9307136535644531,1
9743,"product is okay, nothing special.",product okay nothing special,3,neutral,negative,-0.092,neutral,0.8160766959190369,0
9744,customer service was unhelpful.,customer service unhelpful,2,negative,neutral,0.0,negative,0.44395899772644043,-1
9745,works fine but could be better.,work fine could better,3,neutral,positive,0.6428,neutral,0.5999695062637329,0
